id,date,city,venue,category,title,time,ticketUrl,cost
"4821","2026-08-16","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band 6p-","","",""
"4822","2026-08-16","Anchorage","Humpy’s","community","Annual Humpy’s Marathon 8:3","","",""
"4823","2026-08-16","Anchorage","Koot’s","comedy","Comedy Open Mic 8:3","","",""
"4824","2026-08-16","Anchorage","0p-10pKoot’s","music","Koots Karaoke 1","","",""
"4825","2026-08-16","Anchorage","0p-2aMad Myrna’s","music","Karaoke 9p-","","",""
"4826","2026-08-16","Anchorage","2a Pink Cadillac","music","All Ages Buckarooos Night 6p-","","",""
"4827","2026-08-16","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady 1","","",""
"4828","2026-08-16","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past 8:3","","",""
"4829","2026-08-16","Anchorage","Sullivan Arena Football Stadium","festival","Hmong Harvest Festival 1","","",""
"4830","2026-08-16","Anchorage","Van’s Dive Bar","music","Open Mic Night 8p-","","",""
"4831","2026-08-16","Anchorage","Alaska Dance Promotions","dance","Bachata Dance Patterns 8:3","","",""
"4832","2026-08-16","Anchorage","Fire Island Bakery @ K Street Market","music","Weekly Jazz Jam 6:3","","",""
"4833","2026-08-16","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","",""
"4834","2026-08-16","Anchorage","9th State Brewery","music","Garden Grooves: Music in the Beer Garden","5p-7p","",""
"4835","2026-08-16","Anchorage","Anchorage Social Dance Club","dance","Learn to Square Dance","7p-9p","",""
"4836","2026-08-16","Anchorage","0p The Carousel Lounge","music","Sunday Karaoke","8p-2a","",""
"4837","2026-08-16","Anchorage","Van’s Dive Bar","music","Snacks at Midnight","9p-?","",""
"4838","2026-08-16","Big Lake","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"4839","2026-08-16","Ester","Malemute Saloon & Gold Camp","music","Sunday Deck Open Jam","2p-5p","",""
"4840","2026-08-16","Fairbanks","The Palace Theater","music","Golden Heart Revue 8:1","","",""
"4841","2026-08-16","Fairbanks","The Marlin","music","Karaoke","9p-?","",""
"4842","2026-08-16","Girdwood","Alyeska Resort","festival","Blueberry Festival","10a-6p","",""
"4843","2026-08-16","Homer","Pier One Theater","music","Sense And Sensibility","3p-5p","",""
"4844","2026-08-16","Homer","Kharacters Alaskan Bar","music","Chris Needham","5p-7p","",""
"4845","2026-08-16","Hope","Creekbend Co.","community","Sunday Brunch with Steve Norwoord","11a-2p","",""
"4846","2026-08-16","Ketchikan","The  Creek Street Cabaret","music","Open Mic Night w/ Joe Williams","6p-9p","",""
"4847","2026-08-16","Palmer","Four Corner’s Lounge","music","Karaoke","8p-?","",""
"4848","2026-08-16","Seward","Yukon Bar","music","Karaoke","9p-1a","",""
"4849","2026-08-16","Skagway","Skagway Library","music","Music Time","3p-5p","",""
"4850","2026-08-16","Talkeetna","Mountain High Pizza Pie","music","Steve Durr","1p-2:30p & 5p-6:30p","",""
"4851","2026-08-16","Trapper Creek","Boots Bison Ranch","music","Trapper Creek Bluegrass Revival","","",""
"4852","2026-08-16","Wasilla","Tug Bar & Liquor- Goose Bay Inn","music","Live Music w/ Pam Santoro","","",""
"4853","2026-08-17","Anchorage","49th State Brewery","music","Garden Grooves: Music in the Beer Garden","5p-7p","",""
"4854","2026-08-17","Anchorage","Fire Island Bakery @ K Street Market","music","Weekly Jazz Jam","6:30p-9:30p","",""
"4855","2026-08-17","Anchorage","Anchorage Social Dance Club","dance","Learn to Square Dance","7p-9p","",""
"4856","2026-08-17","Anchorage","Alaska Dance Promotions","dance","Bachata Dance Patterns","8:30p-9:30p","",""
"4857","2026-08-17","Anchorage","Van’s Dive Bar","music","Snacks at Midnight","9p-?","",""
"4858","2026-08-17","Eagle River","Odd Man Rush","music","Karaoke Mondays","6p-9p","",""
"4859","2026-08-17","Fairbanks","The Palace Theater","music","Golden Heart Revue 8:1","","",""
"4860","2026-08-17","Fairbanks","4 Pioneer Park","music","Gazebo Nights Concert Series: Alaska Wompus Cats","6p-7p","",""
"4861","2026-08-17","Juneau","Alaskan Hotel and Bar","music","RawBeats w/ Astronomar & Friends","9p-?","",""
"4862","2026-08-17","Kenai","Kenai Chamber of Commerce & Visitor Center","community","Storytime & Craft: ""It's Time for Berries!"" 1","","",""
"4863","2026-08-17","Seward","Seward Senior Center","music","Seward Strings","1p-4p","",""
"4864","2026-08-17","Seward","Yukon Bar","music","Karaoke with Megan Killoran","9p-1a","",""
"4865","2026-08-17","Soldotna","The Goods","music","Friends of Mike Morgan Song Circle","5p-7p","",""
"4866","2026-08-17","Talkeetna","Fairview Inn","music","Karaoke","9p-1a","",""
"4867","2026-08-18","Anchorage","Anchorage Museum","music","Lunch on the Lawn: Live Music w/ Uncle Jim 11:3","","",""
"4868","2026-08-18","Anchorage","Blarney Stone","dance","Two Step Tuesday w/ DJ Lele Beats 9p-","","",""
"4869","2026-08-18","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke 8p-","","",""
"4870","2026-08-18","Anchorage","Oriental Healing Arts Center","music","Rope Dart Lessons w/ Jerrill 8:3","","",""
"4871","2026-08-18","Anchorage","Pink Cadillac","music","College Night 1","","",""
"4872","2026-08-18","Anchorage","9th State Brewery","music","Garden Grooves: Music in the Beer Garden","5p-7p","",""
"4873","2026-08-18","Anchorage","Mountain View Public Library","community","Family Storytime","6p-6:3","",""
"4874","2026-08-18","Anchorage","Organic Oasis","music","Irish Music & Dancing","6p-8p","",""
"4875","2026-08-18","Fairbanks","The Cabin","music","Karaoke Night 7p-","","",""
"4876","2026-08-18","Fairbanks","8 The Palace Theater","music","Golden Heart Revue 8:1","","",""
"4877","2026-08-18","Homer","Pratt Museum","community","Storytime at the Pratt: Berry Season","10:30a-11:30a","",""
"4878","2026-08-18","Homer","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"4879","2026-08-18","Juneau","The Crystal Saloon","music","Jazz Jam Tuesday","8p-11p","",""
"4880","2026-08-18","Ketchikan","Ketchikan Dock","music","Music on the Dock: ATTK! 1","","",""
"4881","2026-08-18","Ketchikan","Ketchikan Public Library","music","Mud on the Moon Book Launch","6:30p-7:30p","",""
"4882","2026-08-18","Ketchikan","Hole in the Wall","music","Open Mic Night","6p-8p","",""
"4883","2026-08-18","North Pole","North Pole Alehouse","community","Tuesday Pub Run w/ Tundra Trotters","6:15p-9p","",""
"4884","2026-08-18","Palmer","Fishhook Bar & Grill","music","Open Mic Night w/ Drew Sablon","6p-9p","",""
"4885","2026-08-18","Palmer","Four Corner’s Lounge","music","Industry Night with DJ Red","8p-?","",""
"4886","2026-08-18","Seward","Yukon Bar","music","Open Mic Night with Braden","8p-2a","",""
"4887","2026-08-18","Soldotna","Soldotna Library","community","Toddler Story Time","10:30a-11a","",""
"4888","2026-08-18","Wasilla","Ken’s Garden Center","community","Storytime at Ken’s","10a-11a","",""
"4889","2026-08-18","Wasilla","Everett’s","music","Live Music w/ Jerry Wessling","6p-9p","",""
"4890","2026-08-18","Wasilla","Schwabenhof","music","Karaoke Night","8p-11p","",""
"4891","2026-08-19","Anchorage","9th State Brewery","music","Garden Grooves: Music in the Beer Garden 5p-","","",""
"4892","2026-08-19","Anchorage","Alaska Zoo","community","Free Community Storytime 10:3","","",""
"4893","2026-08-19","Anchorage","Anchorage Social Dance Club","music","International Folk Dancing 6:3","","",""
"4894","2026-08-19","Anchorage","The Carousel Lounge","comedy","AK Rockstar Karaoke 8p-2aHumpy’s - Live Music w/ Will H. Johnson 8p-11:30p Koot’s - Comedy Open Mic 7p-10pKoot’s - Koots Karaoke 1","","",""
"4895","2026-08-19","Anchorage","Pink Cadillac","dance","Line Dance Wednesdays 7p-","","",""
"4896","2026-08-19","Anchorage","Pioneer Bar","music","The Eternal Cowboys 1","","",""
"4897","2026-08-19","Anchorage","0p-1aVan’s Dive Bar","music","Karaoke 9p-","","",""
"4898","2026-08-19","Anchorage","Wildbirch Hotel","music","Live Music at Crimson w/ The Whisper Campaign 6:3","","",""
"4899","2026-08-19","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"4900","2026-08-19","Anchorage","Loussac Luibrary","festival","Public Assistance Resource Fair","3p-5p","",""
"4901","2026-08-19","Anchorage","Mad Myrna’s","music","Karaoke 9p-12aManhattan’s Restaurant & Lounge - Seth Malone","6p-9p","",""
"4902","2026-08-19","Anchorage","7 Alehouse","music","Tyrone & Friends","7p-10p","",""
"4903","2026-08-19","Anchorage","Koot’s","comedy","Comedy Open Mic","7p-10p","",""
"4904","2026-08-19","Anchorage","Humpy’s","music","Live Music w/ Will H. Johnson","8p-11:30p","",""
"4905","2026-08-19","Barrow","Tuzzy Consortium Library","community","Storytime & Crafternoon","1p-2p","",""
"4906","2026-08-19","Big Lake","Common Ground Alaska Farm","community","Big Lake Community Farmer’s Market 1","","",""
"4907","2026-08-19","Big Lake","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"4908","2026-08-19","Cooper Landing","Cooper Landing Brewing","music","Black Barrel & The Bad Men 6:3","","",""
"4909","2026-08-19","Eagle River","Homestead Lounge","music","Karaoke Night w/ KJ Smoke","8p-12a","",""
"4910","2026-08-19","Ester","Malemute Saloon & Gold Camp","music","Deja Vu, Old Timey Music 7:3","","",""
"4911","2026-08-19","Ester","Malemute Saloon & Gold Camp","music","Sunday Deck Open Jam","2p-5p","",""
"4912","2026-08-19","Ester","Fairbanks Tango","dance","Wednesday Dance Practice","6p-9p","",""
"4913","2026-08-19","Ester","Malemute Saloon & Gold Camp","music","Tara Starlight & The Forest That Never Sleeps","7p-11p","",""
"4914","2026-08-19","Fairbanks","Hoodoo Brewing","music","After Hours w/ Cousin Curtiss, Steve Brown & the Bailers, & Adele & Friends 7:3","","",""
"4915","2026-08-19","Fairbanks","The Palace Theater","music","Golden Heart Revue 8:1","","",""
"4916","2026-08-19","Fairbanks","Girdwood Brewing Company","music","Ride Bikes, Drink Beer 6:3","","",""
"4917","2026-08-19","Fairbanks","Alyeska Resort","festival","Blueberry Festival 1","","",""
"4918","2026-08-19","Fairbanks","4 Pioneer Bar","music","Open Mic Night 9p-","","",""
"4919","2026-08-19","Fairbanks","Raw Market","music","Halo w/ Posterchild, Lloyd Van Ham, & Monir","6p-?","",""
"4920","2026-08-19","Fairbanks","The Spur","music","Karaoke Night with Rocky!","8p-11p","",""
"4921","2026-08-19","Fairbanks","5 Pioneer Bar","music","Karaoke Night","9p-1a","",""
"4922","2026-08-19","Homer","Homer Council on the Arts","community","Community Jam Sessions 6:3","","",""
"4923","2026-08-19","Homer","Pier One Theater","music","Sense And Sensibility 7:3","","",""
"4924","2026-08-19","Homer","Pratt Museum","music","Guided tours of the Botanical Gardens, Homestead Garden, & Forest Trails. 1","","",""
"4925","2026-08-19","Homer","Justin Cole’s Down East Saloon","festival","Backyard Summer Concert Series & Music Festival 8:3","","",""
"4926","2026-08-19","Homer","Kharacters Alaskan Bar","music","Red Marker Resistance 1","","",""
"4927","2026-08-19","Homer","Kharacters Alaskan Bar","music","Lost Rockets 1","","",""
"4928","2026-08-19","Homer","Porcupine Theater","music","All Ages Show w/ The Pudgies, DSB, Ophelia 7:3","","",""
"4929","2026-08-19","Homer","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney 6:3","","",""
"4930","2026-08-19","Homer","Pratt Museum","community","Storytime at the Pratt: Berry Season 10:3","","",""
"4931","2026-08-19","Homer","Justin Cole’s Down East Saloon","festival","Backyard Summer Concert Series & Music Festival","1p-1:30a","",""
"4932","2026-08-19","Homer","Pier One Theater","music","Sense And Sensibility","3p-5p","",""
"4933","2026-08-19","Homer","Kharacters Alaskan Bar","music","Chris Needham","5p-7p","",""
"4934","2026-08-19","Homer","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Erica","6p-8p","",""
"4935","2026-08-19","Homer","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","",""
"4936","2026-08-19","Homer","Alice’s Champagne Palace","music","Snacks At Midnight w/ The Pit ViperZ","9p-?","",""
"4937","2026-08-19","Homer","Alibi Bar & Café","music","Karaoke Night","9p-12:30a","",""
"4938","2026-08-19","Hope","Creekbend Co.","community","Sunday Brunch with Steve Norwoord 1","","",""
"4939","2026-08-19","Hope","Dirty Skillet","music","Spindrift","6p-10p","",""
"4940","2026-08-19","Hope","Creekbend Co.","music","Noah Rinker","7p-11p","",""
"4941","2026-08-19","Juneau","The Crystal Saloon","music","Karaoke w/ Al Boogie 8p-? 8/1","","",""
"4942","2026-08-19","Juneau","The Crystal Saloon","music","Treadwell Trax 1","","",""
"4943","2026-08-19","Juneau","Alaskan Hotel and Bar","music","RawBeats w/ Astronomar & Friends 9p-? 8/1","","",""
"4944","2026-08-19","Juneau","The Crystal Saloon","music","Jazz Jam Tuesday 8p-","","",""
"4945","2026-08-19","Juneau","Alaskan Hotel and Bar","music","Karaoke 8p-","","",""
"4946","2026-08-19","Juneau","The Crystal Saloon","music","Vinyl Afternoon's w/ Dj Roman Martinez 5p-","","",""
"4947","2026-08-19","Juneau","Best Window Blinds","music","Behind the Blinds: A Speakeasy Anniversary Party","2p-6p","",""
"4948","2026-08-19","Juneau","The Crystal Saloon","music","Cousin Curtiss & Harrison B","8p-?","",""
"4949","2026-08-19","Juneau","The Crystal Saloon","music","Open Mic Night","8p-11:30p","",""
"4950","2026-08-19","Kenai","Duck Inn Café","community","Yacht Rock Sing –Along Brunch 1","","",""
"4951","2026-08-19","Kenai","Vagabond Inn","music","Troubadour North","8p-?","",""
"4952","2026-08-19","Kenai","Skeet’s Dive Bar","music","Snacks At Midnight w/ The Pit ViperZ","9p-?","",""
"4953","2026-08-19","Ketchikan","5.3 FM KRBD","music","Ketchikan Arts & Humanities Council: Arts Report 8:2","","",""
"4954","2026-08-19","Ketchikan","Ketchikan Dock","music","Music on the Dock: DJ DJ Archieologic 1","","",""
"4955","2026-08-19","Ketchikan","Arctic Bar","music","Virgin Voyages: Brilliant Lady Land Party 1","","",""
"4956","2026-08-19","Ketchikan","Ketchikan Public Library","music","Mud on the Moon Book Launch 6:3","","",""
"4957","2026-08-19","Ketchikan","Inn at Creek Street","music","The Ukulele Group 3:4","","",""
"4958","2026-08-19","Ketchikan","Tongass Historical Museum","music","Summer Saturdays at the Museum","1p-3p","",""
"4959","2026-08-19","Ketchikan","Bush Pilots’ Lounge","music","Live Music with Sarah Short","6p-8p","",""
"4960","2026-08-19","Ketchikan","Hole in the Wall","music","Open Mic Night","6p-8p","",""
"4961","2026-08-19","Ketchikan","The Creek Street Cabaret","music","Open Mic Night w/ Joe Williams","6p-9p","",""
"4962","2026-08-19","Ketchikan","The Creek Street Cabaret","dance","Square Dance w/ Music by the Free Radicals","7p-9p","",""
"4963","2026-08-19","Ketchikan","The New York Café","music","Live Music in the Café","7p-9p","",""
"4964","2026-08-19","Ketchikan","Totem Bar","music","Open Mic Night","8p-10p","",""
"4965","2026-08-19","Ketchikan","The Creek Street Cabaret","music","Badd Dog Blues Society","8p-10p","",""
"4966","2026-08-19","Kodiak","The Rendezvous","music","Roland Roberts Band","8p-11p","",""
"4967","2026-08-19","North Pole","North Pole Alehouse","music","Retirement Home Takeover Party w/ DJ 4","","",""
"4968","2026-08-19","North Pole","North Pole Alehouse","community","Tuesday Pub Run w/ Tundra Trotters 6:1","","",""
"4969","2026-08-19","North Pole","North Pole Alehouse","music","Karaoke Thursdays with Rocky Barnette","8p-12a","",""
"4970","2026-08-19","Palmer","Downtown Palmer","music","Friday Fling Live Music Solo Steve 1","","",""
"4971","2026-08-19","Palmer","Four Corner’s Lounge","music","West Coast Sing Wednesday 7:3","","",""
"4972","2026-08-19","Palmer","Hatcher Pass Lodge","music","Collin Donley","4p-7p","",""
"4973","2026-08-19","Palmer","Fishhook Bar & Grill","music","Open Mic Night w/ Drew Sablon","6p-9p","",""
"4974","2026-08-19","Palmer","Palmer Alehouse","music","Black Barrel and the Bad Men","7p-10p","",""
"4975","2026-08-19","Palmer","Palmer Alehouse","music","Johnny Prizm","7p-10p","",""
"4976","2026-08-19","Palmer","Palmer Train Depot","music","Rhythm & Royalty Tour","7p-11:30p","",""
"4977","2026-08-19","Palmer","Four Corner’s Lounge","music","Karaoke","8p-?","",""
"4978","2026-08-19","Palmer","Four Corner’s Lounge","music","Industry Night with DJ Red","8p-?","",""
"4979","2026-08-19","Palmer","Government Peak Recreation Area","music","Veins of Gold Mountain Race","9a-?","",""
"4980","2026-08-19","Seldovia","Linwood Bar & Grill","music","Live Music w/ Jim Maloney","","",""
"4981","2026-08-19","Seward","Flamingo Lounge","music","Live Music w/ The Jephries ft. Luv Guvna 6:3","","",""
"4982","2026-08-19","Seward","Seward Senior Center","music","Seward Strings","1p-4p","",""
"4983","2026-08-19","Seward","Yukon Bar","music","Open Mic Night with Braden","8p-2a","",""
"4984","2026-08-19","Seward","Yukon Bar","music","Karaoke","9p-1a","",""
"4985","2026-08-19","Seward","Yukon Bar","music","Karaoke with Megan Killoran","9p-1a","",""
"4986","2026-08-19","Seward","Yukon Bar","music","Karaoke with Raunchy Rachel","9p-1a","",""
"4987","2026-08-19","Seward","Yukon Bar","dance","Dance Night w/ DJ Waitwat","9p-2a","",""
"4988","2026-08-19","Seward","Yukon Bar","music","King Monkey w/ Bananahands Live","9p-2a","",""
"4989","2026-08-19","Seward","Yukon Bar","music","SIXSTAR w/ The Wet Spots, BoyMom, & Filthy Mike","9p-2a","",""
"4990","2026-08-19","Sitka","Sitka Fine Arts Camp","festival","Sitka Blues Fest","3p-9p","",""
"4991","2026-08-19","Sitka","Crescent Harbor","music","Sitka Conservation Society Wilderness Cruise","5p-8p","",""
"4992","2026-08-19","Skagway","Skagway Brewing","music","Skagway Idol 7:3","","",""
"4993","2026-08-19","Skagway","Skagway Library","community","Read with a Ranger Story Time 10:3","","",""
